,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
our_accuracy,0.035629453681710214,0.050910530482977036,0.14980205859065718,0.22074425969912906,0.40269200316706255,0.6282660332541568,0.6653998416468725,0.7203483768804434,0.05938242280285035,0.0498812351543943,0.28749010292953286,0.5870942201108472,0.7131433095803642,0.7373713380839272,0.7802058590657166,0.785193982581156,0.8078384798099763,0.8216943784639746,0.8045922406967537,0.803562945368171,0.822486144101346,0.8141726049089469,0.8524940617577197,0.8466349960411718,0.8555027711797308,0.8553444180522566,0.8546318289786223,0.861520190023753,0.859144893111639,0.869833729216152,0.8691211401425178,0.870387965162312,0.879889152810768,0.8689627870150436,0.875771971496437,0.8768804433887569,0.8785431512272367,0.06642913697545527,0.8790973871733967,0.02699920823436263,0.8849564528899446,0.8780680918448139,0.06437054631828978,0.8872525732383214,0.8903404592240697,0.8901821060965954,0.8879651623119557,0.8813143309580365,0.8519398258115598,0.8929532858273951,0.8912905779889153,0.8555027711797308,0.885193982581156,0.8908155186064924,0.8874109263657958,0.8894695170229612,0.888756927949327,0.8993665874901029,0.8965954077593032,0.8923990498812352,0.9007125890736342,0.8980205859065716,0.9007917656373713,0.8971496437054631,0.9041963578780681,0.03800475059382423,0.8962787015043547,0.9013460015835313,0.8879651623119557,0.8962787015043547,0.9019002375296912,0.9009501187648457,0.9027711797307997,0.884639746634996,0.8954077593032462,0.8955661124307205,0.8992874109263658,0.8999208234362629,0.8973871733966746,0.8942992874109263,0.8992874109263658,0.89944576405384,0.9045130641330166,0.905859065716548,0.8969912905779889,0.9044338875692794,0.8973871733966746,0.9030087094220111,0.9016627078384798,0.8978622327790974,0.9038796516231196,0.9045130641330166,0.9072050673000792,0.9069675376088677,0.6809184481393508,0.9019794140934283,0.9032462391132224,0.901187648456057,0.905859065716548,0.9050673000791766,
traditional_accuracy,0.052256532066508314,0.035391923990498814,0.04275534441805225,0.06951702296120349,0.05977830562153603,0.08448139350752178,0.1330166270783848,0.11274742676167854,0.20815518606492478,0.21528107680126682,0.257403008709422,0.2604908946951702,0.27640538400633413,0.3204275534441805,0.32256532066508314,0.3786223277909739,0.3809976247030879,0.47711797307996834,0.33087885985748217,0.4278701504354711,0.4866983372921615,0.41971496437054634,0.48653998416468724,0.5053048297703879,0.5024544734758511,0.5087094220110847,0.47157561361836897,0.5530482977038796,0.5565320665083135,0.5413301662707839,0.5654790182106096,0.5546318289786223,0.5933491686460808,0.6036421219319081,0.5885193982581156,0.5885985748218527,0.6426761678543151,0.6004750593824228,0.6374505146476643,0.6355502771179731,0.6262074425969912,0.6215360253365004,0.6119556611243072,0.6509105304829771,0.6007917656373714,0.6467933491686461,0.6360253365003958,0.6452889944576405,0.642596991290578,0.6504354711005542,0.6334916864608076,0.6878859857482186,0.6615993665874901,0.6543151227236738,0.6434679334916864,0.666270783847981,0.6619160728424386,0.6613618368962787,0.6874901029295328,0.6678543151227236,0.691132224861441,0.6575613618368963,0.6844813935075218,0.6901029295328582,0.6809976247030879,0.7061757719714964,0.6610451306413302,0.7025336500395882,0.6999208234362628,0.688756927949327,0.6831353919239905,0.6797307996832938,0.6988915281076801,0.6904196357878069,0.7022961203483769,0.68756927949327,0.7157561361836896,0.7043547110055424,0.7121931908155186,0.6744259699129058,0.7044338875692795,0.7031670625494854,0.693507521773555,0.7212193190815519,0.684085510688836,0.7163103721298496,0.7022961203483769,0.7074425969912905,0.7211401425178148,0.7043547110055424,0.6680126682501979,0.7095803642121932,0.7070467141726049,0.7058590657165479,0.7080760095011877,0.7248614410134601,0.7019002375296912,0.7210609659540776,0.7208234362628662,0.7288994457640539,
mobile_fl_accuracy,0.03800475059382423,0.026365795724465558,0.07276326207442597,0.11868566904196358,0.261520190023753,0.31243072050673,0.4711797307996833,0.5160728424386382,0.6063341250989707,0.5369754552652415,0.6058590657165479,0.6749802058590657,0.6920031670625495,0.7058590657165479,0.7278701504354711,0.7427553444180522,0.7376088677751386,0.731987331749802,0.7471100554235947,0.7263657957244656,0.7306413301662708,0.6667458432304038,0.5948535233570863,0.598812351543943,0.7567695961995249,0.7453681710213776,0.7669041963578781,0.7749802058590657,0.7776722090261282,0.7752969121140143,0.7697545526524149,0.7820269200316706,0.7764053840063341,0.7836896278701504,0.7854315122723674,0.7897070467141726,0.7893903404592241,0.7690419635787806,0.7878068091844814,0.7870942201108472,0.7856690419635788,0.7869358669833729,0.7941409342834521,0.7905779889152811,0.792319873317498,0.7935866983372921,0.7931908155186065,0.7973079968329374,0.7973079968329374,0.7882026920031671,0.7977830562153603,0.8007125890736342,0.7981789390340459,0.7987331749802059,0.8008709422011084,0.7901821060965954,0.8007917656373713,0.7992874109263658,0.804750593824228,0.8072050673000791,0.8005542359461599,0.7863024544734758,0.7960411718131433,0.8030878859857482,0.7931908155186065,0.8045130641330166,0.8091844813935075,0.7632620744259699,0.7942201108471892,0.8084718923198733,0.807680126682502,0.8074425969912906,0.8110055423594617,0.8038004750593825,0.8079968329374505,0.6564528899445764,0.8119556611243072,0.8080760095011876,0.8066508313539192,0.802929532858274,0.8025336500395883,0.8061757719714965,0.807680126682502,0.7916072842438638,0.7981789390340459,0.7688044338875692,0.8081551860649248,0.8098178939034046,0.7729216152019003,0.7906571654790182,0.777513855898654,0.8054631828978622,0.8017418844022169,0.8096595407759303,0.8082343626286619,0.7987331749802059,0.8040380047505938,0.7741884402216944,0.810688836104513,0.8111638954869359,
centralized_accuracy,0.1777513855898654,0.4171021377672209,0.5167062549485353,0.6897862232779097,0.7075217735550278,0.5049089469517023,0.7268408551068883,0.7981789390340459,0.785193982581156,0.8190023752969121,0.8142517814726841,0.8145684877276326,0.8097387173396675,0.8147268408551069,0.8190023752969121,0.8279493269992082,0.8103721298495645,0.8490894695170229,0.8387965162311956,0.8311163895486936,0.8477434679334916,0.8158353127474267,0.8190815518606492,0.8391923990498812,0.8271575613618369,0.8326207442596991,0.8413301662707838,0.7856690419635788,0.8382422802850357,0.805304829770388,0.8572446555819477,0.8482977038796516,0.8388756927949327,0.8303246239113222,0.8233570863024545,0.8387173396674584,0.8475059382422803,0.8328582739509105,0.8410134600158353,0.8581155977830562,0.8368962787015044,0.8492478226444973,0.8433887569279493,0.823119556611243,0.8488519398258115,0.8615993665874901,0.8617577197149644,0.8348376880443389,0.83729216152019,0.8098970704671418,0.828978622327791,0.8318289786223277,0.8524940617577197,0.8447347585114806,0.854394299287411,0.8661916072842438,0.8551860649247822,0.8611243072050673,0.8490102929532858,0.8699920823436262,0.8403800475059382,0.8447347585114806,0.8613618368962787,0.8585114806017419,0.841409342834521,0.8457640538400634,0.8759303246239113,0.847347585114806,0.8447347585114806,0.8600158353127474,0.8489311163895487,0.8642913697545527,0.8581155977830562,0.8338083927157561,0.8564528899445764,0.8617577197149644,0.8471892319873318,0.8624703087885985,0.8490894695170229,0.8372129849564529,0.8641330166270784,0.8640538400633413,0.8496437054631829,0.8688044338875692,0.8281076801266825,0.8342834520981789,0.8599366587490103,0.843151227236738,0.8571654790182106,0.8611243072050673,0.8616785431512273,0.853840063341251,0.8628661916072843,0.8087885985748219,0.8573238321456849,0.8583531274742676,0.8428345209817893,0.8636579572446555,0.8368171021377672,0.792319873317498,
our_tra_accuracy,0.0,0.03672626182764161,0.05057512305848147,0.17460276977224617,0.2734831288734729,0.49042311714147263,0.7173863143665995,0.7699252722589202,0.8317223086536254,0.05738478410569002,0.04743808819403708,0.3135759647019817,0.6866025657374583,0.8195822387717105,0.8549312657808156,0.8970389451401464,0.9125455890229284,0.9258078502384657,0.9377948940294321,0.9248131806473003,0.9244051110714376,0.9401412940906425,0.9297610242546354,0.9616669642173991,0.9613099033385192,0.9635032773087812,0.9674819556734423,0.9646254686424035,0.9658496773699916,0.9645744599454207,0.9696753296437043,0.9686551557040476,0.9719707210079318,0.9753627993572904,0.9707720166288352,0.9747506949934964,0.975209773266342,0.9769695733122498,0.06131245377336836,0.9750822515238848,0.028207809431508073,0.9748782167359534,0.97625545155449,0.05284501007421765,0.9780407559488893,0.9790354255400546,0.9794434951159172,0.9761024254635415,0.9772501211456553,0.9468489377438853,0.9786783646611747,0.9803106429646254,0.9499604682598383,0.9786273559641919,0.9783723124792777,0.9772501211456553,0.9805656864495397,0.977964242903415,0.981687877783162,0.9818919125710933,0.9803871560100997,0.981866408222602,0.9808972429799281,0.9839832691473896,0.9794179907674259,0.9844423474202352,0.03825652273712668,0.980591190798031,0.984799408299115,0.9809737560254024,0.981687877783162,0.9838047387079497,0.983881251753424,0.9833711647835957,0.977785712463975,0.9816623734346707,0.981866408222602,0.9831416256471729,0.983396669132087,0.9814328342982479,0.9805656864495397,0.9815093473437221,0.9816113647376877,0.984799408299115,0.9832181386926471,0.9816113647376877,0.9838047387079497,0.9800811038282027,0.9819684256165676,0.9829120865107501,0.9801066081766941,0.985411512662909,0.9851564691779948,0.9841362952383381,0.9841107908898468,0.7819378203983779,0.9836517126170012,0.9845698691626923,0.9846208778596751,0.9836007039200184,0.9845443648142008
traditional_tra_accuracy,0.05126374046774975,0.03353821826621439,0.04034787931342294,0.0774312020199444,0.08686781096176899,0.08923971537147084,0.14945548215970822,0.12481828151699864,0.22979417990767426,0.2570583284449999,0.30041572088041013,0.3048279731694254,0.28671988574051877,0.3716238618684486,0.3425744089367237,0.4265857328674539,0.41240531510622563,0.5271748833176056,0.3711902879440945,0.49991073478028003,0.5425029967609477,0.4810375168966309,0.5358718661531792,0.568466423525211,0.5691295365859879,0.5539289448851029,0.5306434747124384,0.6071565201866919,0.6234537988727078,0.5943023285470173,0.6241424162819761,0.6220510597056799,0.6677038435053176,0.6605626259277206,0.6500293300007651,0.6526307735468897,0.6979775051646305,0.664974878216736,0.7008850008926522,0.7100410620010712,0.6896630875564284,0.6937437833150553,0.6734423219158867,0.7135861664413783,0.6684689739600602,0.7187125404881533,0.688234844040909,0.7118263663954705,0.7134331403504297,0.7175648448060394,0.7022112270142059,0.7536024892244128,0.7189165752760845,0.7142237751536638,0.7210589405493637,0.7276390624601494,0.7398046366905557,0.7328674539008901,0.7577596980285138,0.7458746716315132,0.7595705067714045,0.7232268101711342,0.7527098370272132,0.7530158892091101,0.7416154454334464,0.7698232548649545,0.7258537580657503,0.7561529240735545,0.7624014894539519,0.7498533499961744,0.7511030630722538,0.7496748195567344,0.7597235328623531,0.7566630110433828,0.7709964548955597,0.7624524981509347,0.7757402637149634,0.7725777245020276,0.7806881073222984,0.7288377668392461,0.7719146114412507,0.7627585503328318,0.7668392460914586,0.7869876813996787,0.7463337499043587,0.786095029202479,0.7683440026524523,0.7748986202147466,0.7928791859011961,0.7793873855492361,0.7378918105536995,0.7833405595654059,0.7656660460608534,0.7731898288658217,0.7719401157897422,0.7951235685684409,0.7807646203677727,0.7884159249151981,0.7827284552016118,0.7923180902343849,
mobile_fl_tra_accuracy,0.03825652273712668,0.0269580963554286,0.08396031523374735,0.1369328470504221,0.27881353770817924,0.3529291744242393,0.5164375526027187,0.5780050498610013,0.6683924609145859,0.5883343110000255,0.66882603483894,0.7289652885817032,0.7528373587696703,0.7675788721977097,0.793542298961973,0.800811038282027,0.7979545512509882,0.7861460378994619,0.8101201254813946,0.787676298808947,0.7955316381443036,0.7302915147032569,0.6387053992705757,0.6404141906195007,0.8133336733913132,0.7946644902955954,0.8219541431814125,0.8335331173965161,0.8353184217909153,0.8387105001402739,0.8318243260475912,0.8395011349435079,0.8373587696702288,0.8413884567318728,0.843479813308169,0.8440154046264888,0.8467443699150705,0.8226937692876636,0.8441174220204545,0.844270448111403,0.8432247698232549,0.8439133872325232,0.849396822158178,0.8464893264301564,0.8469229003545105,0.848478665612487,0.849090769976281,0.848912239536841,0.8498814047795149,0.8418985437017011,0.8485296743094698,0.852814404856028,0.8509780917646459,0.8506465352342575,0.8490652656277895,0.8438878828840317,0.8521512917952511,0.8509780917646459,0.8521767961437425,0.8529674309469765,0.8529674309469765,0.8444999872478257,0.8466678568695962,0.853247978780382,0.8448315437782142,0.8522278048407254,0.8556198831900839,0.8247086128184855,0.8480961003851156,0.8545742049019358,0.8534010048713305,0.8541661353260731,0.8563085005993522,0.8528909179015022,0.8533755005228392,0.7353158713560662,0.8526358744165881,0.8551608049172383,0.8567675788721977,0.8522533091892167,0.851717717870897,0.8533244918258563,0.8544976918564615,0.843046239383815,0.8506465352342575,0.82424953454564,0.8555943788415925,0.8548292483868499,0.8288913259710781,0.8428422045958835,0.8364661174730291,0.8547782396898671,0.8538345787956847,0.8575582136754316,0.8560789614629294,0.8480195873396414,0.8495753525976178,0.8280496824708613,0.8566400571297407,0.8578132571603458,
centralized_tra_accuracy,0.21398148384299523,0.4980489173404065,0.6213624422964116,0.7839271595807085,0.8261878650309877,0.5659414930245606,0.8325129434568594,0.9071131627942565,0.9217016501313474,0.933765206967788,0.9346578591649877,0.924124563238032,0.9273891198449336,0.9268025198296309,0.938406998393226,0.947869111683542,0.9320819199673545,0.9615139381264506,0.9507511030630722,0.9483791986533704,0.9657986686730088,0.9284092937845903,0.9248131806473003,0.9542451988063965,0.9506490856691066,0.9517967813512204,0.9520008161391518,0.9011196408987733,0.9516947639572547,0.9220587110102273,0.9671248947945624,0.9610293555051136,0.9470019638348338,0.9496034073809585,0.9265474763447168,0.9520518248361346,0.9636563033997296,0.9429467724246984,0.9517457726542375,0.9632227294753756,0.9551123466551047,0.9543472162003621,0.9539646509729909,0.9363156418169298,0.96635976433982,0.9582748858680405,0.9656456425820602,0.9407533984544365,0.9598816598229998,0.940727894105945,0.9477160855925936,0.9567701293070469,0.9594990945956285,0.956719120610064,0.9625341120661073,0.9662067382488714,0.9589379989288174,0.963069703384427,0.9514907291693234,0.9703384427044811,0.9466193986074626,0.9530464944272998,0.9668953556581397,0.9600091815654569,0.954092172715448,0.958427911958989,0.9692162513708588,0.9508021117600551,0.9499094595628554,0.9578923206406692,0.9542451988063965,0.9665127904307684,0.9603407380958453,0.9499094595628554,0.9609018337626566,0.9654416077941289,0.9466704073044454,0.9660792165064144,0.9587339641408861,0.9371062766201638,0.9702619296590068,0.964472442551455,0.9616669642173991,0.967890025249305,0.9501134943507868,0.9522813639725574,0.9588869902318345,0.9555969292764417,0.960315233747354,0.9653905990971461,0.9675329643704251,0.9651610599607233,0.9543217118518708,0.9255273024050601,0.9676859904613737,0.9688336861434874,0.9467979290469025,0.9688336861434874,0.9442985028947436,0.9190491978882399,
